Local Time,Unix Time,PM1.0,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude,
Wed Feb 15 16:10:10 2023,1676506210.8367293,5,9,10,17.378828125,59527,21.727804159741577,1010.7309446302461,20.993999175023532,
Wed Feb 15 16:10:12 2023,1676506212.0283673,5,9,10,17.3989453125,59808,21.698619801720678,1010.7333429083145,20.973991604696323,
Wed Feb 15 16:10:13 2023,1676506213.2200527,5,8,10,17.41515625,60093,21.664140339263568,1010.7378360222539,20.936508025876936,
Wed Feb 15 16:10:14 2023,1676506214.411735,5,8,10,17.4305859375,60175,21.62455852445624,1010.741045201847,20.909735687865332,
Wed Feb 15 16:10:15 2023,1676506215.6031888,5,8,10,17.4430859375,60421,21.503854250212303,1010.7394423174809,20.923107620843055,
Wed Feb 15 16:10:16 2023,1676506216.795479,5,8,9,17.454609375,60628,21.31753441745091,1010.7396397962003,20.921460169697134,
Wed Feb 15 16:10:17 2023,1676506217.9872017,5,8,9,17.4680859375,60257,21.28298682673143,1010.7464489343256,20.864655613930577,
Wed Feb 15 16:10:19 2023,1676506219.179415,5,8,9,17.4743359375,60670,21.248019139434543,1010.7533076152513,20.807438065533848,
Wed Feb 15 16:10:20 2023,1676506220.3710136,5,8,10,17.4743359375,61005,21.12189489689595,1010.7516051570788,20.82164054597462,
Wed Feb 15 16:10:21 2023,1676506221.5624728,5,8,10,17.4721875,61047,21.06127621636513,1010.7565893222702,20.780061013069513,
Wed Feb 15 16:10:22 2023,1676506222.7539675,5,8,10,17.4649609375,61216,20.960101177605136,1010.7515317453533,20.822252971791734,
Wed Feb 15 16:10:23 2023,1676506223.9455907,5,8,8,17.4618359375,61216,20.874348342536372,1010.748102338516,20.850862301111775,
Wed Feb 15 16:10:25 2023,1676506225.1375535,5,8,8,17.4610546875,61131,20.8491469308491,1010.7451169566912,20.8757674801332,
Wed Feb 15 16:10:26 2023,1676506226.3328915,5,8,8,17.461640625,61174,20.7888287737518,1010.7375670533502,20.938751881735882,
Wed Feb 15 16:10:27 2023,1676506227.525361,4,7,7,17.464765625,61047,20.75381887817192,1010.7341866810758,20.966952462248937,
Wed Feb 15 16:10:28 2023,1676506228.7178218,4,7,7,17.4675,61343,20.69869728166214,1010.7386769650392,20.92949251764283,
Wed Feb 15 16:10:29 2023,1676506229.909847,4,7,7,17.4626171875,61386,20.66827273057089,1010.7476828708095,20.854361655032232,
Wed Feb 15 16:10:31 2023,1676506231.1023152,4,7,7,17.4544140625,61557,20.627621989199888,1010.749533488209,20.838923132741765,
Wed Feb 15 16:10:32 2023,1676506232.2950573,4,7,7,17.4403515625,61686,20.59166818738131,1010.7451661124142,20.875357404108385,
Wed Feb 15 16:10:33 2023,1676506233.4868026,4,7,7,17.417109375,61945,20.555199031617526,1010.7512574049501,20.824541613937615,
Wed Feb 15 16:10:34 2023,1676506234.6781023,5,7,7,17.3813671875,61988,20.462865706879406,1010.7402212163063,20.916609718343622,
Wed Feb 15 16:10:35 2023,1676506235.869891,5,7,7,17.347578125,62119,20.435867157733483,1010.7306862412968,20.99615478018648,
Wed Feb 15 16:10:37 2023,1676506237.0616932,5,7,7,17.2946484375,62032,20.387745915156536,1010.7254519607606,21.03982176742457,
Wed Feb 15 16:10:38 2023,1676506238.2529402,4,7,7,17.235078125,62163,20.34428426061585,1010.7178076699649,21.10359459508762,
Wed Feb 15 16:10:39 2023,1676506239.445683,4,7,7,17.1837109375,62426,20.286303329923705,1010.7202207316907,21.08346348075306,
Wed Feb 15 16:10:40 2023,1676506240.636921,4,7,7,17.13859375,62338,20.278739174972763,1010.7124701773002,21.148123090791145,
Wed Feb 15 16:10:41 2023,1676506241.8283045,4,7,7,17.0891796875,62338,20.275936599176916,1010.709562835153,21.172377925034993,
Wed Feb 15 16:10:43 2023,1676506243.0201566,4,7,7,17.0466015625,62382,20.278525220659997,1010.7059667210166,21.202378996498457,
Wed Feb 15 16:10:44 2023,1676506244.2114785,4,7,7,17.0051953125,62736,20.29118507793342,1010.7008859836916,21.24476588622406,
Wed Feb 15 16:10:45 2023,1676506245.4029002,3,5,5,16.963984375,62294,20.29885353892952,1010.6978203317165,21.270341677278267,
Wed Feb 15 16:10:46 2023,1676506246.5947297,3,5,5,16.9204296875,62736,20.2113845589502,1010.6738865342581,21.470016143974128,
Wed Feb 15 16:10:47 2023,1676506247.7859569,3,5,5,16.883515625,62825,20.369338582962246,1010.6710644297912,21.493560600087104,
Wed Feb 15 16:10:48 2023,1676506248.9773734,3,5,5,16.8446484375,62426,20.392153808526956,1010.6905391622928,21.33108648495675,
Wed Feb 15 16:10:50 2023,1676506250.1692624,3,5,5,16.8094921875,62870,20.455235103372974,1010.700796951862,21.245508650495665,
Wed Feb 15 16:10:51 2023,1676506251.3606718,3,5,5,16.78234375,62647,20.428654801232785,1010.7055014332708,21.20626072913894,
Wed Feb 15 16:10:52 2023,1676506252.5524523,2,4,4,16.7565625,62338,20.442206111842612,1010.7022457769724,21.233421569432185,
Wed Feb 15 16:10:53 2023,1676506253.7442548,2,4,4,16.7380078125,62603,20.48120647441656,1010.7057626656047,21.204081359128185,
Wed Feb 15 16:10:54 2023,1676506254.9355545,2,4,4,16.7208203125,62426,20.455190628983473,1010.7013220011083,21.241128332188328,
Wed Feb 15 16:10:56 2023,1676506256.1273885,2,3,3,16.7020703125,62603,20.5542942099094,1010.7062152062415,21.200305971918308,
Wed Feb 15 16:10:57 2023,1676506257.3204975,2,3,3,16.688984375,62206,20.638755950788827,1010.7204160113129,21.081834350317866,
Wed Feb 15 16:10:58 2023,1676506258.5125906,2,3,3,16.674921875,62470,20.683083718899294,1010.7245086017759,21.047691759561765,
Wed Feb 15 16:10:59 2023,1676506259.704562,2,3,3,16.655390625,62959,20.757220350410474,1010.7332137685813,20.97506894846974,
Wed Feb 15 16:11:00 2023,1676506260.8959944,2,3,3,16.6344921875,63004,20.78613135699561,1010.7328684451059,20.977949798211615,
Wed Feb 15 16:11:02 2023,1676506262.0882993,2,3,3,16.6153515625,62870,20.7850269992177,1010.7201088703341,21.084396690066143,
Wed Feb 15 16:11:03 2023,1676506263.2811046,2,3,3,16.6040234375,62780,20.819515429016192,1010.7218904442815,21.06953382460298,
Wed Feb 15 16:11:04 2023,1676506264.4727721,2,3,3,16.5883984375,62959,20.848741706283665,1010.723408754175,21.05686726878128,
Wed Feb 15 16:11:05 2023,1676506265.6643317,2,3,3,16.570234375,62914,20.8376480295631,1010.7309526039992,20.99393265414016,
Wed Feb 15 16:11:06 2023,1676506266.8557858,2,5,5,16.5571484375,62825,20.937360548074437,1010.7315420449777,20.98901525508574,
Wed Feb 15 16:11:08 2023,1676506268.0471544,1,4,4,16.542109375,62870,20.9113636656807,1010.7459200235152,20.869067988521927,
Wed Feb 15 16:11:09 2023,1676506269.2386403,1,4,5,16.52921875,63139,20.945791002752067,1010.7519285033937,20.818943080434625,
Wed Feb 15 16:11:10 2023,1676506270.4301128,1,4,5,16.5161328125,63274,20.955083067914792,1010.7525151095036,20.81404941344019,
Wed Feb 15 16:11:11 2023,1676506271.6216493,1,5,6,16.50578125,63320,20.96453423880467,1010.7558963429391,20.78584206291091,
Wed Feb 15 16:11:12 2023,1676506272.8132126,3,7,8,16.49484375,63320,20.96389918390334,1010.7532140568438,20.80821856082899,
Wed Feb 15 16:11:14 2023,1676506274.0052586,4,8,9,16.483125,63411,21.033603106297836,1010.7560463312705,20.784590813170947,
Wed Feb 15 16:11:15 2023,1676506275.1973686,4,10,10,16.473359375,63365,21.053151574003117,1010.7552896735149,20.79090309120182,
Wed Feb 15 16:11:16 2023,1676506276.3900795,4,10,11,16.467109375,63411,21.052787449280576,1010.7484139271927,20.848262914504016,
Wed Feb 15 16:11:17 2023,1676506277.5829473,4,11,11,16.4596875,63502,21.047325683252428,1010.749810234079,20.8366144201759,
Wed Feb 15 16:11:18 2023,1676506278.778097,4,10,11,16.4567578125,63547,21.0370969654282,1010.7500929456571,20.834255940079018,
Wed Feb 15 16:11:19 2023,1676506279.97387,5,11,11,16.4596875,63411,21.062414530574586,1010.7549095980434,20.794073802303302,
Wed Feb 15 16:11:21 2023,1676506281.1682909,6,11,11,16.458125,63547,21.087475724805458,1010.7472413647464,20.858044862298023,
Wed Feb 15 16:11:22 2023,1676506282.360789,6,11,11,16.461640625,63320,21.107806630090558,1010.7547211165398,20.795646175623084,
Wed Feb 15 16:11:23 2023,1676506283.5523198,6,11,11,16.4700390625,63184,21.138492745577693,1010.7617295922962,20.73717937658391,
Wed Feb 15 16:11:24 2023,1676506284.7443154,6,11,11,16.4747265625,63229,21.163936069795184,1010.7592372404808,20.75797128258468,
Wed Feb 15 16:11:25 2023,1676506285.9364948,6,11,11,16.4743359375,63547,21.17398239398747,1010.7670941635542,20.69242674189121,
Wed Feb 15 16:11:27 2023,1676506287.1284065,6,11,11,16.472578125,63184,21.18394946693868,1010.7625043629067,20.730716028778993,
Wed Feb 15 16:11:28 2023,1676506288.3267827,6,11,11,16.4675,63411,21.178616972356323,1010.7541555640088,20.800364198148237,
Wed Feb 15 16:11:29 2023,1676506289.5189016,6,11,11,16.465546875,63502,21.20871592016268,1010.7594435104631,20.75625051828852,
Wed Feb 15 16:11:30 2023,1676506290.7105203,6,11,11,16.4622265625,63547,21.14810276259936,1010.7539846506687,20.80179001305143,
Wed Feb 15 16:11:31 2023,1676506291.9026198,6,10,10,16.468671875,63456,21.158547498941868,1010.7492829616104,20.8410131152512,
Wed Feb 15 16:11:33 2023,1676506293.0947552,6,10,10,16.469453125,63730,21.15355921159441,1010.7454679427913,20.872839418868516,
Wed Feb 15 16:11:34 2023,1676506294.2862017,6,10,10,16.472578125,63502,21.168844789862586,1010.7319075736118,20.985965841257926,
Wed Feb 15 16:11:35 2023,1676506295.4781775,6,10,10,16.4790234375,63456,21.12895173794463,1010.7289051348353,21.011013640923608,
Wed Feb 15 16:11:36 2023,1676506296.669777,6,10,10,16.4821484375,63411,21.184510094454545,1010.7323428150884,20.982334850884797,
Wed Feb 15 16:11:37 2023,1676506297.8612943,6,10,10,16.4868359375,63411,21.189820202167148,1010.7264502384578,21.03149362124941,
Wed Feb 15 16:11:39 2023,1676506299.0543807,6,9,9,16.4915234375,63456,21.260614971436777,1010.7273569611865,21.023929279496983,
Wed Feb 15 16:11:40 2023,1676506300.2461407,6,9,9,16.49484375,63730,21.28096655025756,1010.7294157383358,21.006753934761246,
Wed Feb 15 16:11:41 2023,1676506301.43814,6,9,9,16.49953125,63411,21.296362023471133,1010.7269225448549,21.027553400599604,
Wed Feb 15 16:11:42 2023,1676506302.6303277,6,9,9,16.5001171875,63915,21.301436859079764,1010.7363852724541,20.94861081893733,
Wed Feb 15 16:11:43 2023,1676506303.8223512,6,9,9,16.4985546875,63776,21.316467131312958,1010.7321166660004,20.984221493441158,
Wed Feb 15 16:11:45 2023,1676506305.0140939,6,9,9,16.4923046875,64100,21.26066088670231,1010.7337409398282,20.970671041207783,
Wed Feb 15 16:11:46 2023,1676506306.2059538,6,8,8,16.4837109375,63961,21.25007917358107,1010.7315118764158,20.989266935630162,
Wed Feb 15 16:11:47 2023,1676506307.3971903,6,8,8,16.4727734375,64054,21.234323722620616,1010.7254293874602,21.040010085588538,
Wed Feb 15 16:11:48 2023,1676506308.5891268,6,8,8,16.467890625,64100,21.23403712019597,1010.7140023719991,21.135340604081126,
Wed Feb 15 16:11:49 2023,1676506309.7804925,5,8,8,16.470625,63869,21.219086608966986,1010.7133982546068,21.140380511654016,
Wed Feb 15 16:11:50 2023,1676506310.9717205,5,8,8,16.4753125,63730,21.27981781388432,1010.7279038148529,21.01936715099032,
Wed Feb 15 16:11:52 2023,1676506312.1635425,5,8,8,16.4675,64100,21.289437228400576,1010.7320580593914,20.9847104175227,
Wed Feb 15 16:11:53 2023,1676506313.3553233,5,7,7,16.449921875,64333,21.303522473417285,1010.732055069689,20.98473535903602,
Wed Feb 15 16:11:54 2023,1676506314.5471117,5,7,7,16.426875,64240,21.302166308259892,1010.7349574572926,20.96052229488479,
Wed Feb 15 16:11:55 2023,1676506315.738991,5,7,7,16.39953125,64521,21.300557772386846,1010.7511880851357,20.82511990378661,
Wed Feb 15 16:11:56 2023,1676506316.9306786,4,6,6,16.377265625,64615,21.309327129486135,1010.7570685660071,20.77606301413732,
Wed Feb 15 16:11:58 2023,1676506318.1219566,4,6,6,16.3508984375,64615,21.297698146755863,1010.7477047729162,20.854178939570055,
Wed Feb 15 16:11:59 2023,1676506319.314291,4,6,6,16.3247265625,64286,21.270969852636714,1010.7505558562827,20.83039417687183,
Wed Feb 15 16:12:00 2023,1676506320.5066104,4,6,6,16.3003125,64710,21.28464933171241,1010.754594834023,20.796699665122883,
Wed Feb 15 16:12:01 2023,1676506321.6980014,4,6,6,16.2723828125,64710,21.303161084240195,1010.754548953386,20.79708241622734,
Wed Feb 15 16:12:02 2023,1676506322.8900702,4,6,6,16.244453125,64805,21.26122320051343,1010.7443042997367,20.882546980688,
Wed Feb 15 16:12:04 2023,1676506324.0815556,4,6,6,16.21828125,64662,21.294945842936546,1010.7522401974564,20.816342822631462,
Wed Feb 15 16:12:05 2023,1676506325.2739103,4,6,6,16.188984375,64757,21.308338594941112,1010.7448386169251,20.87808949828037,
Wed Feb 15 16:12:06 2023,1676506326.4662325,4,6,6,16.1622265625,64900,21.2866195763862,1010.756900758193,20.77746291846048,
Wed Feb 15 16:12:07 2023,1676506327.6587563,4,6,6,16.13390625,64805,21.300068438469943,1010.7663888742387,20.698310435978012,
Wed Feb 15 16:12:08 2023,1676506328.8514078,4,6,6,16.10421875,64757,21.333587845908017,1010.7685273306325,20.68047092566866,
Wed Feb 15 16:12:10 2023,1676506330.04414,4,6,6,16.08390625,64710,21.33239494537837,1010.7606000222924,20.746602564904535,
Wed Feb 15 16:12:11 2023,1676506331.2357328,4,6,6,16.064765625,64805,21.421981432895343,1010.7478039239646,20.853351784957717,
Wed Feb 15 16:12:12 2023,1676506332.4277763,4,6,6,16.0409375,65139,21.44578572479058,1010.7459823836532,20.868547756498334,
Wed Feb 15 16:12:13 2023,1676506333.6190186,4,6,6,16.0176953125,64900,21.474670510805357,1010.7570126526377,20.7765294606155,
Wed Feb 15 16:12:14 2023,1676506334.8124282,4,6,6,15.99640625,65139,21.44316050578201,1010.757664034356,20.771095435814196,
Wed Feb 15 16:12:15 2023,1676506336.0039654,4,6,6,15.979609375,65187,21.462338053658094,1010.7538133410759,20.803219133815727,
Wed Feb 15 16:12:17 2023,1676506337.1953309,4,6,6,15.96359375,65187,21.496693475492094,1010.7614376637324,20.73961472534616,
Wed Feb 15 16:12:18 2023,1676506338.3873732,4,6,6,15.9485546875,64947,21.49580555181595,1010.7451903329829,20.875155346773433,
Wed Feb 15 16:12:19 2023,1676506339.578971,4,6,6,15.939765625,64900,21.540684989624147,1010.7477163135246,20.854082663554692,
Wed Feb 15 16:12:20 2023,1676506340.7722094,4,6,6,15.9387890625,65091,21.530537260348215,1010.7512050747438,20.82497817059879,
Wed Feb 15 16:12:21 2023,1676506341.964463,4,6,6,15.94015625,64568,21.581076670390942,1010.7517557525333,20.820384227105233,
Wed Feb 15 16:12:23 2023,1676506343.1560104,4,6,6,15.942890625,65091,21.6115242391763,1010.7443649490128,20.882041020669522,
Wed Feb 15 16:12:24 2023,1676506344.3476558,4,6,6,15.94796875,64995,21.687573949863413,1010.7493217747412,20.84068932220018,
Wed Feb 15 16:12:25 2023,1676506345.539735,4,6,6,15.9551953125,64757,21.768856644698975,1010.7612097402209,20.741516126665562,
Wed Feb 15 16:12:26 2023,1676506346.731053,4,6,6,15.9591015625,64947,21.774144971037284,1010.771032628135,20.65957117871979,
Wed Feb 15 16:12:27 2023,1676506347.922729,4,6,6,15.95890625,64947,21.733698039752333,1010.7588220307741,20.76143508379987,
Wed Feb 15 16:12:29 2023,1676506349.1142137,4,6,6,15.9630078125,64662,21.819884647932568,1010.7621722640089,20.733486487898684,
Wed Feb 15 16:12:30 2023,1676506350.3068492,4,6,6,15.9688671875,64852,21.820235140475983,1010.7531276368792,20.808939504917213,
Wed Feb 15 16:12:31 2023,1676506351.4988744,4,6,6,15.978046875,64995,21.881488624405005,1010.7614341835616,20.73964375789594,
Wed Feb 15 16:12:32 2023,1676506352.690824,4,6,6,15.9899609375,64662,21.882203162349036,1010.7674444162599,20.689504850328316,
Wed Feb 15 16:12:33 2023,1676506353.8830545,4,6,6,16.001484375,64757,21.943632813370492,1010.7711130938405,20.658899916669142,
Wed Feb 15 16:12:35 2023,1676506355.075052,4,6,6,16.0118359375,64805,21.994895392787278,1010.7677578041366,20.68689049464691,
Wed Feb 15 16:12:36 2023,1676506356.2694552,4,6,6,16.024921875,64615,22.04634699972483,1010.7638038296644,20.7198755315838,
Wed Feb 15 16:12:37 2023,1676506357.4622917,4,6,6,16.0430859375,64147,22.047444005683573,1010.7648044849552,20.711527806781397,
Wed Feb 15 16:12:38 2023,1676506358.6550095,4,6,6,16.064375,64054,22.109559515508977,1010.7641489006694,20.716996859407182,
Wed Feb 15 16:12:39 2023,1676506359.847845,4,6,6,16.0860546875,63961,22.192030548644276,1010.7658325763032,20.702951210272722,
Wed Feb 15 16:12:41 2023,1676506361.0432515,4,6,6,16.1114453125,63822,22.284947198460486,1010.7617258044422,20.737210975905473,
Wed Feb 15 16:12:42 2023,1676506362.234999,4,6,6,16.13703125,63593,22.357628615079516,1010.7562381514789,20.782990589001717,
Wed Feb 15 16:12:43 2023,1676506363.4278338,4,5,5,16.164375,63915,22.45589568543766,1010.75363813344,20.804680773540486,
Wed Feb 15 16:12:44 2023,1676506364.6198413,4,5,5,16.188984375,64100,22.523546471180776,1010.7499358435799,20.835566541173733,
Wed Feb 15 16:12:45 2023,1676506365.8119144,4,5,5,16.2153515625,64380,22.535350251192934,1010.7525196668961,20.814011394137765,
Wed Feb 15 16:12:46 2023,1676506367.0035155,4,5,5,16.2411328125,64710,22.511492548419117,1010.7507386322163,20.828869396155792,
Wed Feb 15 16:12:48 2023,1676506368.195557,4,5,5,16.2688671875,64900,22.503023462306714,1010.7453691672927,20.873663442051757,
Wed Feb 15 16:12:49 2023,1676506369.3878627,4,5,5,16.3008984375,63776,22.45411537737493,1010.7385646406132,20.93042957628676,
Wed Feb 15 16:12:50 2023,1676506370.579603,3,5,5,16.331171875,64380,22.56795418130443,1010.7373618048343,20.940464154664923,
Wed Feb 15 16:12:51 2023,1676506371.7712014,3,5,5,16.374140625,64615,22.61645316888317,1010.7451320589305,20.875641491420048,
Wed Feb 15 16:12:52 2023,1676506372.9627912,3,5,5,16.4346875,64193,22.793569763915183,1010.7495018488702,20.83918707939702,
Wed Feb 15 16:12:54 2023,1676506374.1545305,3,4,4,16.497578125,64333,22.659782150052816,1010.7475100909551,20.85580304847772,
Wed Feb 15 16:12:55 2023,1676506375.3462188,3,4,4,16.55265625,64662,22.688698255570966,1010.7445578830852,20.88043148923707,
Wed Feb 15 16:12:56 2023,1676506376.5378187,3,4,4,16.6040234375,64662,22.488067551620134,1010.7303912760013,20.998615523398612,
Wed Feb 15 16:12:57 2023,1676506377.7293153,3,4,5,16.653828125,64100,22.47077833879215,1010.7323458124778,20.98230984524771,
Wed Feb 15 16:12:58 2023,1676506378.9238172,3,4,5,16.6985546875,64615,22.35648826348259,1010.7106395817821,21.16339503659629,
Wed Feb 15 16:13:00 2023,1676506380.1167262,3,4,5,16.7380078125,64757,22.1454379257794,1010.6853564585633,21.374324582401698,
Wed Feb 15 16:13:01 2023,1676506381.3096185,4,5,5,16.7735546875,64900,22.056224742819175,1010.6672489772187,21.52539251684988,
Wed Feb 15 16:13:02 2023,1676506382.5014026,4,5,5,16.80734375,64805,21.966959447629257,1010.6564495681927,21.615491370191467,
Wed Feb 15 16:13:03 2023,1676506383.6932874,4,5,5,16.8458203125,64568,22.40626953888098,1010.6516456643233,21.655570316595277,
Wed Feb 15 16:13:04 2023,1676506384.8850617,3,4,5,16.885078125,64995,22.327267724537155,1010.639613816544,21.755952640550845,
Wed Feb 15 16:13:06 2023,1676506386.0768392,3,4,5,16.9219921875,64805,21.811693548691885,1010.6339288820615,21.80338267751959,
Wed Feb 15 16:13:07 2023,1676506387.2683525,3,4,5,16.95890625,64193,21.803788541486394,1010.6231339866597,21.893446278015368,
Wed Feb 15 16:13:08 2023,1676506388.4601533,3,4,5,17.001875,64521,21.786116953575828,1010.6188763722438,21.92896847454777,
Wed Feb 15 16:13:09 2023,1676506389.6579626,3,4,5,17.0528515625,64380,21.78919248968831,1010.6158555753198,21.954171709133508,
Wed Feb 15 16:13:10 2023,1676506390.8492017,3,4,5,17.110859375,64568,21.78256073288542,1010.5716263935282,22.323193385341224,
Wed Feb 15 16:13:12 2023,1676506392.0409775,3,4,5,17.177265625,64147,21.76630286622758,1010.5462729580321,22.534733090405776,
Wed Feb 15 16:13:13 2023,1676506393.2327538,3,4,5,17.243671875,63961,21.7399123176401,1010.5430187288407,22.561885488479184,
Wed Feb 15 16:13:14 2023,1676506394.4314005,3,4,5,17.3091015625,63730,21.728661801479035,1010.527928592074,22.68779438658372,
Wed Feb 15 16:13:15 2023,1676506395.6228025,3,4,5,17.385078125,63730,21.682587142333055,1010.5318364337307,22.655188039215016,
Wed Feb 15 16:13:16 2023,1676506396.8154593,3,4,5,17.469453125,63274,21.631961004716427,1010.5358891671057,22.621372848534726,
Wed Feb 15 16:13:18 2023,1676506398.0069466,3,4,5,17.55734375,63365,21.56130590901879,1010.5303589921449,22.66751554142426,
Wed Feb 15 16:13:19 2023,1676506399.199025,3,4,4,17.646015625,62959,21.480599944110757,1010.5175610300208,22.77430000598603,
Wed Feb 15 16:13:20 2023,1676506400.391179,3,4,4,17.7391796875,62736,21.390079663066032,1010.5138008441974,22.805674695924118,
Wed Feb 15 16:13:21 2023,1676506401.5828488,3,4,4,17.840546875,63004,21.30514109129959,1010.5132429018864,22.81033013002288,
Wed Feb 15 16:13:22 2023,1676506402.7749496,3,4,4,17.9395703125,62426,21.215043381024874,1010.5104970683195,22.833241215774983,
Wed Feb 15 16:13:23 2023,1676506403.966363,3,4,4,18.039375,63184,21.125029149790432,1010.5038769574958,22.88847926725202,
Wed Feb 15 16:13:25 2023,1676506405.15896,3,4,4,18.1383984375,62032,21.02491566300046,1010.4942248277562,22.969016939436603,
Wed Feb 15 16:13:26 2023,1676506406.3509295,3,4,4,18.2360546875,62603,20.96006623990534,1010.4925103894182,22.98332233165213,
Wed Feb 15 16:13:27 2023,1676506407.542988,3,4,4,18.331953125,62558,20.905210367502413,1010.4998030439224,22.922472053454268,
Wed Feb 15 16:13:28 2023,1676506408.7349575,3,4,4,18.4321484375,62470,20.850615443600375,1010.5021690858135,22.90272975658673,
Wed Feb 15 16:13:29 2023,1676506409.9265685,2,4,4,18.526484375,62163,20.805762144469004,1010.5102302661005,22.83546740164978,
Wed Feb 15 16:13:31 2023,1676506411.1179695,2,4,4,18.6192578125,61945,20.775936881178406,1010.5088705815102,22.846812556913218,
Wed Feb 15 16:13:32 2023,1676506412.3118367,2,4,4,18.714375,62119,20.74624915002855,1010.5113147551912,22.826418475778308,
Wed Feb 15 16:13:33 2023,1676506413.5037422,2,4,4,18.8102734375,61902,20.681343639705638,1010.516706146065,22.781433081074187,
Wed Feb 15 16:13:34 2023,1676506414.6956086,2,4,4,18.9016796875,60963,20.63633165239063,1010.5164014607991,22.78397534880295,
Wed Feb 15 16:13:35 2023,1676506415.8871531,2,4,4,18.989765625,52216,20.641488890696877,1010.5242694107438,22.71832604823247,
Wed Feb 15 16:13:37 2023,1676506417.0786688,2,4,4,19.074921875,12854,20.651517616209354,1010.5238906518271,22.721486361090598,
Wed Feb 15 16:13:38 2023,1676506418.2707584,2,4,4,19.1559765625,8232,20.65123404481521,1010.5423618932624,22.567365953433082,
Wed Feb 15 16:13:39 2023,1676506419.46228,2,4,4,19.2333203125,9109,20.665855509779767,1010.5547281754303,22.46418540058712,
Wed Feb 15 16:13:40 2023,1676506420.6539218,2,3,3,19.3106640625,10689,20.675443862787287,1010.5636562888128,22.389692533344867,
Wed Feb 15 16:13:41 2023,1676506421.8459864,2,3,3,19.3833203125,12983,20.654509387303825,1010.5290237401624,22.67865665216062,
Wed Feb 15 16:13:43 2023,1676506423.0375173,2,3,3,19.45578125,13424,20.613399366883804,1010.4530562312647,23.312535989540567,
Wed Feb 15 16:13:44 2023,1676506424.2302902,2,3,3,19.5243359375,12627,20.60230493858508,1010.3364947611501,24.285209811689626,
Wed Feb 15 16:13:45 2023,1676506425.4227388,2,3,3,19.5903515625,14730,20.601143393262213,1010.195234988381,25.464106051919163,
Wed Feb 15 16:13:46 2023,1676506426.614813,2,3,3,19.654609375,16353,20.58979640462821,1010.0425095336717,26.73884035967326,
Wed Feb 15 16:13:47 2023,1676506427.8068664,1,2,2,19.7173046875,13589,20.55819233547642,1009.921345525486,27.750255746192646,
Wed Feb 15 16:13:48 2023,1676506429.001483,1,2,2,19.7770703125,12088,20.52641823586832,1009.8243913748239,28.559650348956666,
Wed Feb 15 16:13:50 2023,1676506430.1933446,1,2,2,19.8341015625,13184,20.47936899902147,1009.7468508973116,29.207020618684247,
Wed Feb 15 16:13:51 2023,1676506431.3853993,0,2,2,19.8907421875,14329,20.49276835221578,1009.68573116983,29.717325629733704,
Wed Feb 15 16:13:52 2023,1676506432.5774329,1,3,3,19.9450390625,14507,20.54637009527588,1009.6412599117707,30.088643821240055,
Wed Feb 15 16:13:53 2023,1676506433.7697146,1,3,3,19.9969921875,15895,20.58473522759961,1009.6083162919344,30.363719130599332,
Wed Feb 15 16:13:54 2023,1676506434.9620938,1,3,3,20.04953125,14769,20.608016518401996,1009.5899871021704,30.516768832875886,
Wed Feb 15 16:13:56 2023,1676506436.1535227,1,3,3,20.105390625,15792,20.62645686884506,1009.5702350507821,30.681702023478675,
Wed Feb 15 16:13:57 2023,1676506437.3449295,1,3,3,20.1614453125,16305,20.660064877032127,1009.557622998808,30.787016298351773,
